id,isPublic,name,status,description,holderId,startTime,endTime,startDate,endDate
2519,False,年度大會檢討,deleted,本次會議旨在解決現有的產品問題。,958,10:15:00,13:15:00,2022-02-12,2022-02-16
2520,False,週末晚餐安排,active,決定週末桌遊活動的地點與人數。,697,10:15:00,13:45:00,2022-09-13,2022-09-20
2521,False,聚會計畫,active,討論電影之夜的片單與時間。,989,10:30:00,22:45:00,2024-11-13,2024-11-13
2522,False,專題作業安排,active,大家來臨時報佛腳，不想被當掉 QQ。,854,10:15:00,16:15:00,2024-06-17,2024-07-05
2523,True,競賽準備進度,active,協調團隊研究報告的內容格式與細節。,97,16:00:00,18:45:00,2022-05-12,2022-05-12
2524,True,聚會規劃,active,討論電影之夜的片單與時間。,119,15:45:00,17:30:00,2024-03-21,2024-04-01
2525,True,培訓活動重點,active,我們將聚焦於團隊協作提升效率。,743,15:00:00,16:45:00,2023-11-13,2023-12-01
2526,False,專題作業報告,active,大家來臨時報佛腳，不想被當掉 QQ。,220,08:15:00,17:30:00,2023-03-09,2023-03-24
2527,False,週末晚餐細節,active,決定週末桌遊活動的地點與人數。,44,14:00:00,15:15:00,2022-04-18,2022-04-26
2528,True,模擬考試報告,active,討論實驗報告中的數據分析結果。,379,11:45:00,21:45:00,2023-11-03,2023-11-13
2529,True,部門會議安排,active,此次聚會為團隊建設，增強凝聚力。,901,07:00:00,13:15:00,2024-09-23,2024-10-12
2530,False,輕鬆聚會細節,active,計劃一場週五晚餐聚會的主題與菜單。,163,11:45:00,21:15:00,2022-09-29,2022-10-10
2531,False,戶外遊戲計劃,active,咖啡廳聚會，聊聊天。,49,08:00:00,19:45:00,2023-11-30,2023-12-05
2532,False,戶外遊戲細節,active,計劃在郊外舉行的音樂分享會。,191,17:15:00,21:45:00,2022-10-16,2022-10-19
2533,False,技術討論安排,active,計劃討論公司年度報表與績效。,668,09:00:00,14:30:00,2022-02-21,2022-03-11
2534,True,公司簡報計劃,active,這是一個技術分享與創新頭腦風暴的場合。,847,08:45:00,21:15:00,2022-03-12,2022-03-29
2535,False,戶外遊戲菜單,active,決定週末桌遊活動的地點與人數。,72,09:45:00,22:15:00,2024-10-17,2024-10-18
2536,False,部門會議總結,deleted,這次會議主要討論未來的發展方向與策略。,124,12:00:00,22:30:00,2022-09-08,2022-09-24
2537,False,小組討論報告,active,為即將舉行的模擬考制定復習計劃。,205,16:15:00,20:00:00,2023-11-27,2023-12-15
2538,False,學習計劃更新,active,準備課堂簡報內容與練習展示技巧。,918,07:30:00,12:45:00,2022-09-05,2022-09-20
2539,False,產品研討計畫,deleted,我們將聚焦於團隊協作提升效率。,234,11:45:00,13:00:00,2022-04-26,2022-05-05
2540,False,培訓活動安排,active,將進行重要項目的階段性匯報與檢討。,878,10:15:00,19:15:00,2024-06-03,2024-06-09
2541,True,工作坊更新,active,此次聚會為團隊建設，增強凝聚力。,661,10:15:00,20:30:00,2024-09-17,2024-09-23
2542,True,技術討論日程,active,計劃討論公司年度報表與績效。,441,10:00:00,11:15:00,2022-03-14,2022-03-26
2543,True,專案會議計畫,active,針對最新的政策變化進行應對討論。,828,11:45:00,17:30:00,2023-09-23,2023-10-05
2544,False,週末晚餐計畫,active,咖啡廳聚會，聊聊天。,270,17:15:00,20:45:00,2022-08-17,2022-08-23
2545,True,咖啡廳聚會細節,active,咖啡廳聚會，聊聊天。,895,10:30:00,12:15:00,2024-06-30,2024-07-13
2546,True,聚會討論,active,決定週末桌遊活動的地點與人數。,588,08:30:00,14:15:00,2023-11-22,2023-12-11
2547,False,咖啡廳聚會計畫,active,討論電影之夜的片單與時間。,973,12:00:00,19:15:00,2024-10-03,2024-10-15
2548,False,專題作業討論,active,準備小組作業並確認研究方向。,257,14:30:00,16:00:00,2023-12-05,2023-12-21
2549,False,數據分析報告,active,大家來臨時報佛腳，不想被當掉 QQ。,920,14:15:00,19:30:00,2023-05-21,2023-06-03
2550,False,戶外遊戲討論,active,咖啡廳聚會，聊聊天。,272,08:30:00,13:00:00,2024-01-05,2024-01-20
2551,False,興趣分享日程,active,決定週末桌遊活動的地點與人數。,773,11:45:00,12:45:00,2022-12-07,2022-12-26
2552,True,專案會議計畫,active,這次會議主要討論未來的發展方向與策略。,739,07:00:00,21:15:00,2022-04-15,2022-04-30
2553,False,團隊聚會討論,active,此次聚會為團隊建設，增強凝聚力。,668,07:45:00,16:00:00,2022-04-17,2022-04-22
2554,True,課堂簡報檢討,deleted,為即將舉行的模擬考制定復習計劃。,306,15:45:00,18:30:00,2024-07-09,2024-07-27
2555,True,競賽準備總結,active,討論即將到來的期末報告分工與進度。,227,09:00:00,20:15:00,2023-07-04,2023-07-09
2556,False,週末晚餐主題,active,咖啡廳聚會，聊聊天。,558,07:45:00,13:00:00,2023-06-06,2023-06-10
2557,True,團隊聚會報告,active,計劃討論公司年度報表與績效。,293,14:15:00,15:00:00,2022-10-04,2022-10-19
2558,False,戶外遊戲討論,active,討論電影之夜的片單與時間。,246,14:00:00,16:45:00,2024-04-17,2024-05-05
2559,False,興趣分享安排,active,商討聚會中遊戲與活動的安排。,743,10:00:00,14:15:00,2023-06-18,2023-06-28
2560,False,模擬考試討論,active,討論實驗報告中的數據分析結果。,854,16:00:00,17:00:00,2022-07-25,2022-08-04
2561,False,公司簡報總結,active,重點更新公司的市場推廣計劃。,643,08:30:00,19:45:00,2024-02-20,2024-02-23
2562,False,模擬考試分工,active,為即將舉行的模擬考制定復習計劃。,813,08:30:00,12:30:00,2024-05-10,2024-05-11
2563,False,專案會議報告,active,將進行重要項目的階段性匯報與檢討。,601,09:15:00,15:45:00,2023-08-27,2023-09-09
2564,True,產品研討報告,active,針對最新的政策變化進行應對討論。,792,12:30:00,17:00:00,2023-01-15,2023-02-02
2565,False,戶外遊戲規劃,active,討論好友聚會中的分工與飲料準備。,514,07:45:00,21:45:00,2024-09-30,2024-10-09
2566,True,小組討論進度,active,協調團隊研究報告的內容格式與細節。,818,12:00:00,18:30:00,2024-08-12,2024-08-15
2567,True,實驗報告分析,active,核對課堂筆記與學習重點。,626,12:00:00,22:15:00,2023-09-19,2023-10-05
2568,False,年度大會總結,active,計劃討論公司年度報表與績效。,792,10:00:00,13:30:00,2022-07-02,2022-07-08
2569,True,工作坊計劃,active,計劃討論公司年度報表與績效。,787,13:45:00,21:15:00,2022-09-04,2022-09-10
2570,False,部門會議計畫,active,會議目的是整理當前的資源分配方案。,792,12:15:00,17:00:00,2024-02-06,2024-02-23
2571,False,輕鬆聚會規劃,active,計劃在郊外舉行的音樂分享會。,278,16:30:00,18:00:00,2022-05-17,2022-05-19
2572,False,期末報告分工,active,準備課堂簡報內容與練習展示技巧。,801,10:00:00,21:00:00,2024-05-03,2024-05-11
2573,False,咖啡廳聚會討論,active,戶外燒烤活動購物。,545,15:00:00,23:00:00,2023-04-12,2023-04-17
2574,False,戶外遊戲計畫,active,討論電影之夜的片單與時間。,500,12:30:00,22:45:00,2023-07-11,2023-07-27
2575,False,專題作業計畫,active,討論畢業專題計劃與初步內容框架。,269,08:45:00,18:15:00,2023-07-08,2023-07-16
2576,False,模擬考試分工,active,計劃參加學術競賽並分配各自任務。,544,11:30:00,17:30:00,2024-08-16,2024-08-22
2577,False,課堂簡報檢討,active,為即將舉行的模擬考制定復習計劃。,331,12:15:00,19:45:00,2023-07-23,2023-07-24
2578,False,專案會議討論,active,將進行重要項目的階段性匯報與檢討。,853,14:00:00,17:30:00,2024-06-13,2024-06-29
2579,False,週末晚餐主題,active,戶外燒烤活動購物。,878,13:15:00,19:15:00,2024-08-04,2024-08-06
2580,False,實驗報告總結,active,協調團隊研究報告的內容格式與細節。,182,13:30:00,22:30:00,2023-08-30,2023-09-11
2581,True,部門會議安排,active,會議目的是整理當前的資源分配方案。,714,13:15:00,17:30:00,2024-06-09,2024-06-26
2582,False,聚會細節,deleted,戶外燒烤活動購物。,801,08:15:00,16:45:00,2024-09-21,2024-09-29
2583,False,輕鬆聚會主題,active,討論電影之夜的片單與時間。,139,10:45:00,13:30:00,2024-08-01,2024-08-09
2584,True,課堂簡報檢討,active,核對課堂筆記與學習重點。,551,16:45:00,17:00:00,2023-08-22,2023-08-31
2585,False,數據分析總結,active,準備小組作業並確認研究方向。,756,13:00:00,16:45:00,2023-09-12,2023-09-23
2586,False,模擬考試報告,deleted,計劃參加學術競賽並分配各自任務。,693,11:30:00,21:15:00,2024-02-22,2024-03-12
2587,False,咖啡廳聚會討論,active,要見面了ㄟ，嗚嗚嗚嗚嗚嗚好爽喔！,380,12:15:00,15:30:00,2022-08-31,2022-09-01
2588,False,週末晚餐規劃,active,計劃在郊外舉行的音樂分享會。,352,14:00:00,19:15:00,2024-02-13,2024-02-20
2589,False,戶外遊戲討論,active,輕鬆聚會，聊聊天。,923,09:15:00,11:15:00,2024-04-28,2024-05-01
2590,True,策略會議計劃,active,計劃討論公司年度報表與績效。,658,09:00:00,23:00:00,2024-08-01,2024-08-06
2591,False,產品研討報告,active,這次會議主要討論未來的發展方向與策略。,744,07:30:00,14:15:00,2024-11-03,2024-11-11
2592,False,咖啡廳聚會討論,active,討論電影之夜的片單與時間。,313,14:30:00,21:00:00,2024-08-10,2024-08-13
2593,True,小組討論更新,active,計劃參加學術競賽並分配各自任務。,399,08:15:00,18:45:00,2022-11-02,2022-11-13
2594,True,咖啡廳聚會規劃,deleted,商討聚會中遊戲與活動的安排。,357,12:00:00,12:15:00,2023-10-03,2023-10-13
2595,False,學習計劃檢討,active,準備課堂簡報內容與練習展示技巧。,558,10:15:00,18:45:00,2022-09-12,2022-09-17
2596,False,學習計劃進度,active,核對課堂筆記與學習重點。,288,17:45:00,19:15:00,2024-04-09,2024-04-23
2597,False,模擬考試安排,active,核對課堂筆記與學習重點。,467,10:45:00,12:15:00,2024-05-15,2024-05-17
2598,False,年度大會報告,active,認真衝業績啊你各位。,585,08:30:00,17:00:00,2024-04-26,2024-05-16
2599,False,技術討論討論,deleted,本次會議旨在解決現有的產品問題。,30,14:45:00,18:15:00,2023-02-12,2023-02-16
2600,False,團隊聚會檢討,active,這次會議主要討論未來的發展方向與策略。,953,10:30:00,18:45:00,2023-09-04,2023-09-13
2601,False,產品研討日程,active,此次聚會為團隊建設，增強凝聚力。,116,13:45:00,15:30:00,2022-09-27,2022-10-03
2602,True,數據分析分析,active,大家來臨時報佛腳，不想被當掉 QQ。,770,15:45:00,17:00:00,2024-09-11,2024-09-25
2603,False,實驗報告進度,deleted,討論即將到來的期末報告分工與進度。,69,15:15:00,16:15:00,2022-06-08,2022-06-28
2604,False,工作坊更新,active,本次會議旨在解決現有的產品問題。,149,10:00:00,16:45:00,2023-12-29,2024-01-18
2605,False,學習計劃檢討,active,大家來臨時報佛腳，不想被當掉 QQ。,213,16:15:00,18:45:00,2024-06-14,2024-06-26
2606,True,週末晚餐計畫,active,咖啡廳聚會，聊聊天。,333,08:30:00,14:15:00,2024-11-21,2024-11-21
2607,False,年度大會更新,active,會議目的是整理當前的資源分配方案。,738,11:30:00,22:45:00,2023-11-15,2023-12-02
2608,False,週末晚餐計畫,active,要見面了ㄟ，嗚嗚嗚嗚嗚嗚好爽喔！,88,13:15:00,17:00:00,2024-09-16,2024-10-05
2609,False,興趣分享主題,active,咖啡廳聚會，聊聊天。,128,07:45:00,21:15:00,2023-09-23,2023-10-03
2610,False,專案會議計畫,active,重點更新公司的市場推廣計劃。,792,14:15:00,15:45:00,2023-06-02,2023-06-12
2611,False,週末晚餐菜單,active,計劃一場週五晚餐聚會的主題與菜單。,846,16:30:00,21:30:00,2024-05-05,2024-05-07
2612,True,模擬考試總結,active,討論畢業專題計劃與初步內容框架。,431,16:45:00,19:30:00,2024-05-02,2024-05-04
2613,False,興趣分享菜單,active,咖啡廳聚會，聊聊天。,220,10:15:00,12:45:00,2024-10-24,2024-11-01
2614,True,輕鬆聚會細節,active,輕鬆聚會，聊聊天。,221,11:15:00,22:45:00,2023-09-02,2023-09-19
2615,False,實驗報告安排,active,討論實驗報告中的數據分析結果。,604,10:00:00,20:30:00,2022-04-07,2022-04-12
2616,False,聚會日程,active,討論電影之夜的片單與時間。,881,15:30:00,19:15:00,2024-11-18,2024-11-22
2617,False,競賽準備分工,active,計劃參加學術競賽並分配各自任務。,418,14:45:00,20:15:00,2023-10-26,2023-11-14
2618,True,週末晚餐計畫,active,討論電影之夜的片單與時間。,850,11:30:00,17:00:00,2023-12-07,2023-12-20
2619,True,聚會菜單,active,輕鬆聚會，聊聊天。,558,13:30:00,17:30:00,2023-12-10,2023-12-19
2620,False,期末報告討論,active,計劃參加學術競賽並分配各自任務。,574,10:15:00,18:00:00,2023-12-16,2023-12-18
2621,False,數據分析進度,active,準備小組作業並確認研究方向。,868,12:30:00,13:45:00,2024-12-04,2024-12-04
2622,False,期末報告進度,active,討論畢業專題計劃與初步內容框架。,862,07:30:00,22:00:00,2023-04-06,2023-04-21
2623,False,專題作業進度,active,討論實驗報告中的數據分析結果。,737,16:30:00,22:15:00,2022-06-24,2022-07-13
2624,False,工作坊安排,active,這是一個技術分享與創新頭腦風暴的場合。,824,09:00:00,14:00:00,2024-10-11,2024-10-15
2625,True,模擬考試更新,deleted,為即將舉行的模擬考制定復習計劃。,689,14:00:00,21:45:00,2024-05-09,2024-05-12
2626,False,輕鬆聚會安排,active,討論電影之夜的片單與時間。,876,14:45:00,18:30:00,2024-11-08,2024-11-14
2627,True,專題作業計畫,deleted,解決數學作業中難題的討論會。,255,15:00:00,17:15:00,2024-05-31,2024-06-14
2628,False,年度大會計畫,active,針對最新的政策變化進行應對討論。,893,10:15:00,22:30:00,2024-11-09,2024-11-17
2629,False,專題作業報告,active,為即將舉行的模擬考制定復習計劃。,739,08:00:00,16:45:00,2024-04-19,2024-04-24
2630,False,戶外遊戲清單,active,咖啡廳聚會，聊聊天。,182,08:45:00,16:45:00,2022-04-05,2022-04-22
2631,False,培訓活動總結,active,本次會議旨在解決現有的產品問題。,914,09:45:00,22:30:00,2023-04-21,2023-04-24
2632,True,咖啡廳聚會清單,active,商討聚會中遊戲與活動的安排。,74,12:15:00,20:15:00,2024-09-18,2024-09-26
2633,True,產品研討日程,active,計劃討論公司年度報表與績效。,174,17:15:00,20:15:00,2024-04-12,2024-04-29
2634,False,戶外遊戲計劃,active,要見面了ㄟ，嗚嗚嗚嗚嗚嗚好爽喔！,520,16:00:00,20:45:00,2024-10-18,2024-10-29
2635,False,聚會菜單,active,咖啡廳聚會，聊聊天。,38,09:45:00,11:00:00,2023-11-26,2023-12-04
2636,False,輕鬆聚會清單,active,要見面了ㄟ，嗚嗚嗚嗚嗚嗚好爽喔！,792,07:15:00,21:15:00,2023-10-18,2023-10-23
2637,False,小組討論計畫,active,討論實驗報告中的數據分析結果。,593,13:30:00,21:30:00,2024-10-13,2024-10-30
2638,True,技術討論重點,active,計劃討論公司年度報表與績效。,722,16:00:00,21:00:00,2024-09-16,2024-09-30
2639,True,策略會議總結,active,將進行重要項目的階段性匯報與檢討。,304,11:45:00,15:45:00,2024-05-01,2024-05-12
2640,False,週末晚餐日程,deleted,討論好友聚會中的分工與飲料準備。,423,16:15:00,22:15:00,2022-08-03,2022-08-07
2641,False,產品研討重點,active,計劃討論公司年度報表與績效。,722,17:30:00,18:15:00,2024-09-14,2024-09-16
2642,False,實驗報告計畫,active,計劃參加學術競賽並分配各自任務。,568,13:00:00,21:15:00,2022-07-05,2022-07-24
2643,False,學習計劃進度,active,計劃參加學術競賽並分配各自任務。,958,14:45:00,21:30:00,2022-03-09,2022-03-28
2644,True,產品研討檢討,active,針對最新的政策變化進行應對討論。,856,07:30:00,13:15:00,2022-10-28,2022-11-12
2645,True,實驗報告計畫,active,計劃參加學術競賽並分配各自任務。,341,12:00:00,16:30:00,2022-02-19,2022-03-08
2646,False,技術討論安排,active,這是一個技術分享與創新頭腦風暴的場合。,770,17:15:00,19:00:00,2022-11-07,2022-11-25
2647,True,競賽準備分析,active,討論實驗報告中的數據分析結果。,756,12:15:00,19:00:00,2024-03-14,2024-03-14
2648,True,實驗報告計畫,active,準備小組作業並確認研究方向。,682,13:30:00,15:30:00,2023-05-12,2023-05-22
2649,False,團隊聚會計畫,active,將進行重要項目的階段性匯報與檢討。,739,09:45:00,13:00:00,2024-07-26,2024-08-09
2650,True,數據分析計畫,active,討論實驗報告中的數據分析結果。,302,16:30:00,21:15:00,2024-11-07,2024-11-24
2651,False,週末晚餐日程,active,輕鬆聚會，聊聊天。,573,08:15:00,13:45:00,2023-11-21,2023-12-01
2652,False,產品研討重點,active,此次聚會為團隊建設，增強凝聚力。,68,17:00:00,19:00:00,2022-10-14,2022-10-31
2653,False,聚會安排,active,討論好友聚會中的分工與飲料準備。,353,16:45:00,18:00:00,2023-12-04,2023-12-09
2654,True,競賽準備分工,active,大家來臨時報佛腳，不想被當掉 QQ。,910,09:15:00,21:15:00,2022-05-28,2022-06-06
2655,False,部門會議討論,active,計劃討論公司年度報表與績效。,648,16:00:00,19:45:00,2022-12-01,2022-12-19
2656,True,數據分析更新,active,計劃參加學術競賽並分配各自任務。,201,13:30:00,19:00:00,2022-07-05,2022-07-24
2657,False,興趣分享規劃,active,戶外燒烤活動購物。,828,14:15:00,22:15:00,2024-02-10,2024-02-28
2658,False,輕鬆聚會細節,active,商討聚會中遊戲與活動的安排。,442,16:30:00,19:00:00,2024-01-03,2024-01-18
2659,False,咖啡廳聚會主題,active,討論好友聚會中的分工與飲料準備。,558,07:30:00,16:30:00,2023-03-04,2023-03-22
2660,False,公司簡報更新,active,此次聚會為團隊建設，增強凝聚力。,825,13:15:00,20:45:00,2022-02-04,2022-02-22
2661,True,聚會日程,active,要見面了ㄟ，嗚嗚嗚嗚嗚嗚好爽喔！,433,12:45:00,21:00:00,2024-04-12,2024-04-14
2662,False,小組討論更新,active,討論即將到來的期末報告分工與進度。,296,17:30:00,17:45:00,2023-11-28,2023-12-18
2663,False,專題作業討論,active,計劃參加學術競賽並分配各自任務。,915,11:15:00,20:15:00,2023-12-03,2023-12-07
2664,False,部門會議重點,active,認真衝業績啊你各位。,482,07:15:00,18:15:00,2024-06-10,2024-06-13
2665,False,團隊聚會報告,active,會議目的是整理當前的資源分配方案。,108,10:15:00,21:00:00,2023-01-08,2023-01-20
2666,True,興趣分享清單,active,討論好友聚會中的分工與飲料準備。,470,12:00:00,12:30:00,2024-02-24,2024-03-08
2667,False,實驗報告報告,active,核對課堂筆記與學習重點。,958,13:00:00,16:45:00,2022-05-16,2022-05-29
2668,False,聚會安排,active,輕鬆聚會，聊聊天。,755,07:00:00,21:30:00,2024-01-31,2024-02-11
2669,False,輕鬆聚會主題,active,戶外燒烤活動購物。,295,09:45:00,15:30:00,2023-05-27,2023-06-15
2670,False,週末晚餐細節,active,決定週末桌遊活動的地點與人數。,381,15:30:00,20:15:00,2023-11-08,2023-11-25
2671,True,技術討論計劃,active,會議目的是整理當前的資源分配方案。,56,09:45:00,21:30:00,2022-08-28,2022-09-08
2672,False,戶外遊戲安排,active,要見面了ㄟ，嗚嗚嗚嗚嗚嗚好爽喔！,210,11:15:00,13:45:00,2023-05-15,2023-06-01
2673,False,課堂簡報分析,active,討論畢業專題計劃與初步內容框架。,706,11:00:00,14:00:00,2022-05-14,2022-05-24
2674,False,興趣分享日程,active,要見面了ㄟ，嗚嗚嗚嗚嗚嗚好爽喔！,572,07:45:00,18:45:00,2022-05-14,2022-05-25
2675,False,聚會安排,active,咖啡廳聚會，聊聊天。,518,10:00:00,12:45:00,2024-02-13,2024-02-27
2676,False,年度大會檢討,active,本次會議旨在解決現有的產品問題。,94,13:15:00,16:00:00,2024-08-05,2024-08-16
2677,False,戶外遊戲討論,active,討論電影之夜的片單與時間。,194,12:15:00,14:15:00,2022-02-13,2022-02-21
2678,True,模擬考試總結,active,準備小組作業並確認研究方向。,135,15:45:00,22:30:00,2023-03-14,2023-04-03
2679,False,部門會議總結,active,會議目的是整理當前的資源分配方案。,404,18:00:00,21:00:00,2024-10-06,2024-10-23
2680,False,專案會議總結,active,這次會議主要討論未來的發展方向與策略。,757,07:45:00,21:00:00,2023-10-16,2023-10-28
2681,True,專題作業安排,active,討論畢業專題計劃與初步內容框架。,486,13:45:00,22:00:00,2024-01-30,2024-02-05
2682,False,技術討論更新,deleted,本次會議旨在解決現有的產品問題。,492,13:00:00,13:15:00,2022-06-19,2022-07-06
2683,True,公司簡報日程,active,會議目的是整理當前的資源分配方案。,27,16:30:00,19:45:00,2022-07-31,2022-08-12
2684,True,咖啡廳聚會主題,deleted,討論電影之夜的片單與時間。,893,09:00:00,20:45:00,2023-03-21,2023-03-31
2685,True,咖啡廳聚會計畫,active,戶外燒烤活動購物。,990,10:00:00,11:30:00,2024-10-07,2024-10-23
2686,False,年度大會檢討,active,針對最新的政策變化進行應對討論。,612,07:45:00,22:15:00,2023-12-07,2023-12-26
2687,False,戶外遊戲討論,active,輕鬆聚會，聊聊天。,676,08:45:00,22:45:00,2022-07-20,2022-07-31
2688,True,戶外遊戲計劃,active,討論電影之夜的片單與時間。,347,18:00:00,18:30:00,2022-10-03,2022-10-03
2689,False,培訓活動報告,active,本次會議旨在解決現有的產品問題。,24,15:15:00,17:00:00,2024-02-13,2024-02-25
2690,False,週末晚餐規劃,active,決定週末桌遊活動的地點與人數。,326,09:00:00,17:45:00,2023-12-06,2023-12-21
2691,False,策略會議計劃,active,此次聚會為團隊建設，增強凝聚力。,286,10:00:00,14:45:00,2024-08-28,2024-09-03
2692,False,工作坊重點,active,這是一個技術分享與創新頭腦風暴的場合。,342,10:45:00,13:45:00,2022-04-04,2022-04-23
2693,False,實驗報告報告,active,計劃參加學術競賽並分配各自任務。,762,08:00:00,21:45:00,2022-11-12,2022-11-15
2694,True,技術討論計劃,active,會議目的是整理當前的資源分配方案。,119,11:00:00,17:15:00,2024-03-05,2024-03-12
2695,False,週末晚餐計畫,active,討論好友聚會中的分工與飲料準備。,42,10:30:00,21:00:00,2022-04-12,2022-04-23
2696,False,公司簡報報告,active,這是一個技術分享與創新頭腦風暴的場合。,89,16:30:00,17:45:00,2024-10-21,2024-10-30
2697,False,聚會主題,active,計劃一場週五晚餐聚會的主題與菜單。,954,11:15:00,18:15:00,2023-02-22,2023-03-12
2698,False,聚會清單,active,商討聚會中遊戲與活動的安排。,738,12:45:00,18:45:00,2023-12-16,2023-12-22
2699,False,工作坊計劃,active,這是一個技術分享與創新頭腦風暴的場合。,617,08:15:00,15:00:00,2023-01-07,2023-01-08
2700,False,學習計劃討論,active,準備課堂簡報內容與練習展示技巧。,322,13:45:00,19:15:00,2023-02-11,2023-02-15
2701,False,模擬考試討論,active,計劃參加學術競賽並分配各自任務。,722,11:45:00,20:15:00,2022-05-20,2022-05-22
2702,False,專題作業檢討,active,大家來臨時報佛腳，不想被當掉 QQ。,558,13:30:00,17:30:00,2024-01-25,2024-01-25
2703,True,咖啡廳聚會計劃,active,討論好友聚會中的分工與飲料準備。,261,16:00:00,21:15:00,2024-09-20,2024-09-26
2704,False,聚會計畫,active,決定週末桌遊活動的地點與人數。,950,13:45:00,14:00:00,2024-09-13,2024-09-24
2705,True,週末晚餐清單,active,決定週末桌遊活動的地點與人數。,642,09:30:00,22:00:00,2022-01-05,2022-01-12
2706,True,小組討論檢討,active,解決數學作業中難題的討論會。,33,14:30:00,17:15:00,2024-08-14,2024-08-14
2707,True,咖啡廳聚會細節,active,決定週末桌遊活動的地點與人數。,141,07:15:00,18:30:00,2024-07-05,2024-07-05
2708,True,學習計劃檢討,active,為即將舉行的模擬考制定復習計劃。,158,12:45:00,15:00:00,2022-04-30,2022-05-10
2709,False,週末晚餐細節,active,討論電影之夜的片單與時間。,594,08:30:00,13:15:00,2022-12-22,2023-01-10
2710,True,產品研討報告,deleted,這次會議主要討論未來的發展方向與策略。,837,15:15:00,21:30:00,2023-03-07,2023-03-13
2711,False,專案會議討論,active,我們將聚焦於團隊協作提升效率。,681,15:15:00,19:15:00,2024-10-26,2024-11-12
2712,True,期末報告安排,active,討論畢業專題計劃與初步內容框架。,855,10:00:00,16:00:00,2023-09-18,2023-09-30
2713,False,課堂簡報進度,active,核對課堂筆記與學習重點。,679,11:00:00,13:00:00,2024-03-09,2024-03-17
2714,False,技術討論重點,deleted,計劃討論公司年度報表與績效。,685,14:00:00,16:15:00,2023-01-18,2023-01-28
2715,False,競賽準備分工,active,討論即將到來的期末報告分工與進度。,136,11:00:00,20:30:00,2022-01-11,2022-01-27
2716,False,培訓活動討論,active,計劃討論公司年度報表與績效。,958,10:15:00,12:45:00,2022-10-22,2022-11-11
2717,False,週末晚餐菜單,active,要見面了ㄟ，嗚嗚嗚嗚嗚嗚好爽喔！,876,07:00:00,15:45:00,2024-01-28,2024-02-13
2718,False,策略會議討論,deleted,這次會議主要討論未來的發展方向與策略。,220,16:00:00,22:45:00,2024-03-19,2024-03-27
2719,False,戶外遊戲主題,active,討論電影之夜的片單與時間。,869,07:15:00,21:45:00,2022-07-20,2022-08-08
2720,False,團隊聚會計畫,active,我們將聚焦於團隊協作提升效率。,843,08:15:00,22:45:00,2022-01-29,2022-02-07
2721,False,專題作業分析,deleted,準備小組作業並確認研究方向。,667,08:00:00,15:45:00,2024-08-07,2024-08-27
2722,True,輕鬆聚會規劃,active,決定週末桌遊活動的地點與人數。,770,07:15:00,20:00:00,2022-06-02,2022-06-17
2723,False,工作坊更新,active,這是一個技術分享與創新頭腦風暴的場合。,968,14:30:00,20:45:00,2022-08-05,2022-08-15
2724,False,興趣分享細節,active,商討聚會中遊戲與活動的安排。,998,15:30:00,21:00:00,2023-10-20,2023-10-30
2725,False,小組討論更新,active,大家來臨時報佛腳，不想被當掉 QQ。,565,11:30:00,12:00:00,2023-05-17,2023-05-31
2726,False,競賽準備分工,active,大家來臨時報佛腳，不想被當掉 QQ。,320,11:00:00,12:15:00,2023-06-23,2023-07-11
2727,False,技術討論更新,active,這次會議主要討論未來的發展方向與策略。,938,17:15:00,19:15:00,2023-11-04,2023-11-18
2728,True,產品研討報告,active,這次會議主要討論未來的發展方向與策略。,446,12:00:00,19:30:00,2024-08-18,2024-09-06
2729,False,部門會議總結,active,會議目的是整理當前的資源分配方案。,182,07:30:00,13:15:00,2024-08-14,2024-08-17
2730,True,聚會細節,active,戶外燒烤活動購物。,770,13:30:00,15:00:00,2023-08-31,2023-09-07
2731,False,工作坊討論,active,將進行重要項目的階段性匯報與檢討。,962,17:15:00,18:00:00,2024-09-05,2024-09-16
2732,False,專題作業安排,active,大家來臨時報佛腳，不想被當掉 QQ。,851,11:45:00,17:15:00,2022-11-17,2022-11-28
2733,True,產品研討報告,active,這是一個技術分享與創新頭腦風暴的場合。,44,07:30:00,14:15:00,2024-11-13,2024-11-19
2734,True,技術討論討論,active,這是一個技術分享與創新頭腦風暴的場合。,867,10:15:00,13:30:00,2023-10-26,2023-11-02
2735,False,競賽準備安排,active,協調團隊研究報告的內容格式與細節。,976,15:00:00,20:00:00,2023-12-16,2023-12-27
2736,False,模擬考試檢討,active,解決數學作業中難題的討論會。,29,13:00:00,22:30:00,2024-11-04,2024-11-09
2737,True,期末報告報告,active,計劃參加學術競賽並分配各自任務。,602,08:30:00,14:45:00,2023-01-02,2023-01-14
2738,False,技術討論總結,active,重點更新公司的市場推廣計劃。,182,12:00:00,20:00:00,2024-03-01,2024-03-09
2739,False,戶外遊戲安排,active,輕鬆聚會，聊聊天。,402,07:45:00,13:45:00,2023-11-11,2023-11-30
2740,False,培訓活動總結,active,此次聚會為團隊建設，增強凝聚力。,543,08:30:00,11:45:00,2023-08-09,2023-08-16
2741,False,競賽準備進度,active,計劃參加學術競賽並分配各自任務。,38,10:15:00,21:15:00,2024-05-28,2024-06-03
2742,False,興趣分享菜單,active,決定週末桌遊活動的地點與人數。,607,09:00:00,20:30:00,2024-09-18,2024-10-04
