id,is_public,name,status,description,holder_id,start_time,end_time,start_date,end_date,duration
2409,False,咖啡廳聚會日程,active,討論好友聚會中的分工與飲料準備。,632,08:15:00,22:30:00,2024-06-12,2024-06-21,2 hours 45 minutes
2410,False,小組討論檢討,active,討論畢業專題計劃與初步內容框架。,535,09:45:00,21:30:00,2024-05-09,2024-05-20,1 hours 30 minutes
2411,False,興趣分享計劃,active,討論好友聚會中的分工與飲料準備。,827,13:00:00,19:15:00,2024-02-04,2024-02-16,1 hours 45 minutes
2412,True,戶外遊戲日程,active,要見面了ㄟ，嗚嗚嗚嗚嗚嗚好爽喔！,666,08:00:00,21:45:00,2024-09-05,2024-09-19,0 hours 45 minutes
2413,False,聚會討論,active,要見面了ㄟ，嗚嗚嗚嗚嗚嗚好爽喔！,492,11:00:00,18:30:00,2023-01-27,2023-02-01,2 hours 30 minutes
2414,True,興趣分享安排,active,決定週末桌遊活動的地點與人數。,207,14:00:00,19:30:00,2022-04-29,2022-04-29,1 hours 45 minutes
2415,False,學習計劃總結,active,準備小組作業並確認研究方向。,886,09:30:00,12:00:00,2022-12-16,2022-12-21,1 hours 45 minutes
2416,False,年度大會檢討,active,認真衝業績啊你各位。,189,12:30:00,18:30:00,2023-12-21,2023-12-21,0 hours 45 minutes
2417,True,競賽準備安排,active,協調團隊研究報告的內容格式與細節。,243,13:45:00,17:45:00,2022-12-24,2022-12-29,1 hours 30 minutes
2418,False,培訓活動計畫,active,重點更新公司的市場推廣計劃。,634,15:30:00,17:15:00,2023-03-12,2023-03-30,2 hours 15 minutes
2419,True,策略會議計劃,active,此次聚會為團隊建設，增強凝聚力。,433,09:45:00,13:45:00,2022-08-18,2022-09-02,2 hours 15 minutes
2420,True,競賽準備計畫,active,計劃參加學術競賽並分配各自任務。,639,14:00:00,19:45:00,2024-01-25,2024-01-26,2 hours 0 minutes
2421,False,專題作業討論,active,準備小組作業並確認研究方向。,873,12:30:00,19:15:00,2024-05-11,2024-05-28,3 hours 0 minutes
2422,True,戶外遊戲安排,active,商討聚會中遊戲與活動的安排。,205,12:15:00,17:45:00,2023-06-12,2023-06-17,2 hours 0 minutes
2423,False,團隊聚會日程,active,我們將聚焦於團隊協作提升效率。,679,09:00:00,14:00:00,2023-01-26,2023-02-14,0 hours 15 minutes
2424,False,期末報告檢討,active,解決數學作業中難題的討論會。,905,13:30:00,20:00:00,2024-08-29,2024-08-29,2 hours 15 minutes
2425,False,競賽準備進度,active,討論畢業專題計劃與初步內容框架。,826,11:30:00,12:45:00,2022-03-18,2022-04-04,2 hours 0 minutes
2426,True,興趣分享主題,active,決定週末桌遊活動的地點與人數。,389,18:00:00,20:45:00,2024-08-09,2024-08-10,2 hours 0 minutes
2427,False,數據分析討論,active,計劃參加學術競賽並分配各自任務。,180,16:15:00,18:00:00,2022-01-26,2022-02-01,1 hours 30 minutes
2428,False,學習計劃報告,active,為即將舉行的模擬考制定復習計劃。,602,09:15:00,16:00:00,2023-12-22,2023-12-27,1 hours 30 minutes
2429,False,團隊聚會計畫,active,這次會議主要討論未來的發展方向與策略。,232,09:00:00,15:30:00,2024-02-24,2024-02-29,0 hours 45 minutes
2430,False,課堂簡報分工,deleted,為即將舉行的模擬考制定復習計劃。,283,13:30:00,17:45:00,2024-06-09,2024-06-18,2 hours 0 minutes
2431,True,策略會議討論,active,此次聚會為團隊建設，增強凝聚力。,448,07:45:00,20:00:00,2022-05-08,2022-05-23,0 hours 30 minutes
2432,True,培訓活動安排,active,此次聚會為團隊建設，增強凝聚力。,607,07:30:00,13:30:00,2024-02-24,2024-03-10,1 hours 30 minutes
2433,True,興趣分享清單,active,咖啡廳聚會，聊聊天。,940,11:30:00,16:30:00,2023-06-09,2023-06-11,0 hours 30 minutes
2434,False,培訓活動檢討,active,這是一個技術分享與創新頭腦風暴的場合。,509,16:30:00,18:30:00,2022-02-05,2022-02-15,1 hours 15 minutes
2435,False,產品研討報告,active,重點更新公司的市場推廣計劃。,634,10:15:00,13:15:00,2023-09-02,2023-09-10,0 hours 30 minutes
2436,False,團隊聚會檢討,deleted,重點更新公司的市場推廣計劃。,444,09:15:00,21:00:00,2023-09-30,2023-10-18,2 hours 30 minutes
2437,False,戶外遊戲日程,active,計劃一場週五晚餐聚會的主題與菜單。,899,08:45:00,15:15:00,2023-09-11,2023-09-15,2 hours 0 minutes
2438,True,聚會計畫,active,要見面了ㄟ，嗚嗚嗚嗚嗚嗚好爽喔！,80,11:45:00,16:45:00,2022-03-09,2022-03-09,1 hours 30 minutes
2439,True,專題作業報告,active,解決數學作業中難題的討論會。,844,12:45:00,18:45:00,2023-09-07,2023-09-20,0 hours 15 minutes
2440,False,興趣分享主題,active,討論好友聚會中的分工與飲料準備。,73,17:15:00,21:45:00,2022-11-20,2022-11-21,2 hours 30 minutes
2441,False,課堂簡報總結,active,解決數學作業中難題的討論會。,237,07:45:00,22:45:00,2023-09-07,2023-09-07,3 hours 0 minutes
2442,False,聚會規劃,active,輕鬆聚會，聊聊天。,579,15:30:00,15:45:00,2023-12-20,2024-01-04,1 hours 30 minutes
2443,False,課堂簡報更新,active,大家來臨時報佛腳，不想被當掉 QQ。,507,15:30:00,20:15:00,2023-11-28,2023-12-01,1 hours 15 minutes
2444,True,培訓活動安排,active,本次會議旨在解決現有的產品問題。,918,12:00:00,16:45:00,2024-05-29,2024-06-05,3 hours 0 minutes
2445,True,輕鬆聚會計畫,active,討論電影之夜的片單與時間。,921,09:45:00,14:45:00,2023-04-13,2023-05-02,2 hours 30 minutes
2446,False,產品研討安排,active,重點更新公司的市場推廣計劃。,15,13:30:00,21:30:00,2024-07-24,2024-08-12,1 hours 0 minutes
2447,True,戶外遊戲清單,active,商討聚會中遊戲與活動的安排。,984,14:45:00,22:30:00,2022-09-05,2022-09-13,2 hours 30 minutes
2448,False,競賽準備分析,active,計劃參加學術競賽並分配各自任務。,851,12:15:00,22:30:00,2023-03-16,2023-03-23,2 hours 15 minutes
2449,False,興趣分享規劃,active,討論好友聚會中的分工與飲料準備。,158,17:45:00,19:30:00,2023-10-21,2023-10-26,2 hours 15 minutes
2450,True,產品研討討論,active,重點更新公司的市場推廣計劃。,685,17:45:00,21:00:00,2023-11-24,2023-11-27,1 hours 15 minutes
2451,False,小組討論報告,active,討論實驗報告中的數據分析結果。,567,07:45:00,11:15:00,2023-01-08,2023-01-28,1 hours 30 minutes
2452,True,課堂簡報分析,active,大家來臨時報佛腳，不想被當掉 QQ。,882,10:45:00,12:00:00,2024-07-02,2024-07-05,3 hours 0 minutes
2453,True,課堂簡報進度,active,準備課堂簡報內容與練習展示技巧。,315,08:00:00,12:45:00,2024-03-05,2024-03-23,1 hours 15 minutes
2454,False,策略會議計畫,active,此次聚會為團隊建設，增強凝聚力。,904,10:45:00,18:30:00,2024-05-30,2024-06-11,2 hours 30 minutes
2455,False,週末晚餐主題,active,商討聚會中遊戲與活動的安排。,332,12:45:00,20:15:00,2022-01-15,2022-01-27,1 hours 15 minutes
2456,True,模擬考試檢討,active,討論畢業專題計劃與初步內容框架。,897,16:00:00,20:30:00,2024-03-05,2024-03-15,1 hours 0 minutes
2457,False,專案會議日程,active,我們將聚焦於團隊協作提升效率。,331,08:15:00,18:30:00,2023-12-14,2023-12-20,2 hours 0 minutes
2458,True,聚會討論,active,要見面了ㄟ，嗚嗚嗚嗚嗚嗚好爽喔！,646,10:30:00,16:15:00,2022-02-09,2022-02-24,0 hours 30 minutes
2459,False,咖啡廳聚會菜單,active,討論好友聚會中的分工與飲料準備。,484,15:00:00,16:45:00,2023-10-04,2023-10-07,0 hours 45 minutes
2460,True,週末晚餐菜單,deleted,輕鬆聚會，聊聊天。,317,09:45:00,22:15:00,2023-06-28,2023-07-10,1 hours 30 minutes
2461,False,課堂簡報檢討,active,討論實驗報告中的數據分析結果。,631,11:15:00,15:30:00,2024-09-01,2024-09-12,2 hours 45 minutes
2462,True,專案會議安排,active,將進行重要項目的階段性匯報與檢討。,574,16:00:00,18:15:00,2024-05-30,2024-06-14,2 hours 15 minutes
2463,False,小組討論報告,active,核對課堂筆記與學習重點。,323,08:30:00,18:45:00,2022-04-22,2022-05-11,0 hours 45 minutes
2464,True,興趣分享規劃,active,決定週末桌遊活動的地點與人數。,552,07:30:00,22:30:00,2023-10-29,2023-11-02,2 hours 0 minutes
2465,True,小組討論總結,active,解決數學作業中難題的討論會。,994,10:30:00,12:30:00,2023-08-14,2023-08-18,1 hours 45 minutes
2466,False,競賽準備檢討,active,計劃參加學術競賽並分配各自任務。,32,10:30:00,17:45:00,2024-03-23,2024-04-07,1 hours 30 minutes
2467,True,週末晚餐日程,deleted,討論電影之夜的片單與時間。,600,07:00:00,17:15:00,2022-08-04,2022-08-19,0 hours 45 minutes
2468,True,產品研討計畫,deleted,會議目的是整理當前的資源分配方案。,977,09:45:00,19:30:00,2022-02-21,2022-03-10,0 hours 30 minutes
2469,False,模擬考試總結,active,大家來臨時報佛腳，不想被當掉 QQ。,766,14:30:00,16:15:00,2022-05-02,2022-05-09,3 hours 0 minutes
2470,False,數據分析安排,active,計劃參加學術競賽並分配各自任務。,865,14:30:00,17:45:00,2024-06-29,2024-07-01,1 hours 45 minutes
2471,True,技術討論計劃,active,計劃討論公司年度報表與績效。,872,13:15:00,13:30:00,2022-12-16,2023-01-02,1 hours 30 minutes
2472,True,週末晚餐日程,active,要見面了ㄟ，嗚嗚嗚嗚嗚嗚好爽喔！,663,07:30:00,15:45:00,2023-03-12,2023-03-30,2 hours 45 minutes
2473,False,工作坊計畫,active,我們將聚焦於團隊協作提升效率。,471,12:15:00,16:00:00,2024-09-06,2024-09-13,0 hours 30 minutes
2474,True,期末報告計畫,active,為即將舉行的模擬考制定復習計劃。,580,10:45:00,21:00:00,2024-01-01,2024-01-20,2 hours 45 minutes
2475,False,週末晚餐規劃,active,輕鬆聚會，聊聊天。,216,11:00:00,12:45:00,2023-01-08,2023-01-27,3 hours 0 minutes
2476,False,競賽準備總結,active,計劃參加學術競賽並分配各自任務。,926,07:30:00,13:00:00,2022-10-08,2022-10-21,1 hours 30 minutes
2477,True,戶外遊戲計劃,deleted,計劃在郊外舉行的音樂分享會。,597,13:00:00,21:45:00,2024-03-20,2024-04-02,2 hours 45 minutes
2478,False,學習計劃計畫,active,討論畢業專題計劃與初步內容框架。,466,09:45:00,13:15:00,2023-11-11,2023-11-11,0 hours 45 minutes
2479,False,數據分析更新,active,準備小組作業並確認研究方向。,841,13:15:00,23:00:00,2023-09-26,2023-10-13,1 hours 30 minutes
2480,True,輕鬆聚會規劃,active,咖啡廳聚會，聊聊天。,234,09:30:00,15:30:00,2022-07-10,2022-07-21,2 hours 0 minutes
2481,False,小組討論更新,active,大家來臨時報佛腳，不想被當掉 QQ。,2,16:45:00,23:00:00,2022-08-26,2022-08-31,0 hours 15 minutes
2482,False,課堂簡報進度,active,為即將舉行的模擬考制定復習計劃。,536,13:00:00,17:45:00,2024-09-29,2024-10-17,2 hours 45 minutes
2483,True,產品研討討論,active,會議目的是整理當前的資源分配方案。,594,11:15:00,13:00:00,2023-09-21,2023-10-08,2 hours 30 minutes
2484,True,模擬考試檢討,active,為即將舉行的模擬考制定復習計劃。,80,11:45:00,20:30:00,2023-02-25,2023-03-04,2 hours 45 minutes
2485,False,年度大會計畫,active,針對最新的政策變化進行應對討論。,197,07:30:00,22:30:00,2023-05-28,2023-06-02,1 hours 0 minutes
2486,False,部門會議重點,active,本次會議旨在解決現有的產品問題。,262,09:15:00,13:45:00,2022-10-07,2022-10-13,2 hours 15 minutes
2487,False,興趣分享菜單,active,討論電影之夜的片單與時間。,36,16:00:00,20:45:00,2022-07-02,2022-07-06,1 hours 15 minutes
2488,True,年度大會報告,active,會議目的是整理當前的資源分配方案。,844,09:00:00,15:30:00,2023-06-11,2023-06-12,0 hours 15 minutes
2489,False,公司簡報總結,active,計劃討論公司年度報表與績效。,747,12:00:00,15:30:00,2023-11-12,2023-11-14,0 hours 45 minutes
2490,False,策略會議安排,active,將進行重要項目的階段性匯報與檢討。,728,12:00:00,20:30:00,2023-12-27,2024-01-12,2 hours 45 minutes
2491,True,興趣分享討論,active,計劃一場週五晚餐聚會的主題與菜單。,806,08:30:00,16:30:00,2023-02-16,2023-02-27,2 hours 15 minutes
2492,False,課堂簡報總結,active,討論畢業專題計劃與初步內容框架。,270,08:45:00,22:45:00,2022-10-19,2022-10-20,2 hours 0 minutes
2493,False,技術討論計劃,active,此次聚會為團隊建設，增強凝聚力。,931,07:00:00,21:15:00,2024-08-26,2024-09-05,1 hours 45 minutes
2494,False,策略會議總結,active,本次會議旨在解決現有的產品問題。,458,11:00:00,11:15:00,2022-05-11,2022-05-13,1 hours 30 minutes
2495,False,學習計劃更新,active,核對課堂筆記與學習重點。,27,10:45:00,19:45:00,2024-09-29,2024-10-05,1 hours 15 minutes
2496,False,小組討論討論,active,大家來臨時報佛腳，不想被當掉 QQ。,35,09:15:00,17:45:00,2023-03-30,2023-04-07,1 hours 15 minutes
2497,True,團隊聚會檢討,active,此次聚會為團隊建設，增強凝聚力。,958,12:00:00,20:45:00,2023-09-09,2023-09-24,0 hours 15 minutes
2498,False,專案會議安排,active,重點更新公司的市場推廣計劃。,673,09:30:00,11:45:00,2023-04-01,2023-04-11,1 hours 15 minutes
2499,False,專案會議計畫,active,認真衝業績啊你各位。,494,16:00:00,18:15:00,2022-03-05,2022-03-20,2 hours 0 minutes
2500,False,聚會計劃,active,要見面了ㄟ，嗚嗚嗚嗚嗚嗚好爽喔！,190,16:00:00,22:45:00,2023-05-14,2023-05-30,1 hours 30 minutes
2501,False,部門會議安排,active,重點更新公司的市場推廣計劃。,377,11:00:00,21:30:00,2024-03-29,2024-03-31,0 hours 30 minutes
2502,False,聚會清單,active,商討聚會中遊戲與活動的安排。,468,11:30:00,14:15:00,2023-08-14,2023-08-26,0 hours 30 minutes
2503,False,咖啡廳聚會討論,active,討論電影之夜的片單與時間。,300,09:30:00,19:30:00,2023-06-24,2023-06-30,2 hours 15 minutes
2504,False,實驗報告分工,deleted,計劃參加學術競賽並分配各自任務。,73,08:45:00,14:30:00,2023-10-23,2023-11-08,1 hours 0 minutes
2505,False,小組討論報告,active,討論畢業專題計劃與初步內容框架。,944,17:15:00,17:45:00,2024-02-07,2024-02-27,0 hours 30 minutes
2506,True,策略會議計畫,active,重點更新公司的市場推廣計劃。,723,08:30:00,16:30:00,2022-07-28,2022-08-08,2 hours 15 minutes
2507,False,部門會議安排,deleted,本次會議旨在解決現有的產品問題。,283,12:45:00,18:00:00,2022-10-30,2022-11-05,2 hours 0 minutes
2508,False,專題作業討論,active,大家來臨時報佛腳，不想被當掉 QQ。,481,12:15:00,20:30:00,2023-01-05,2023-01-12,2 hours 0 minutes
2509,True,興趣分享安排,active,計劃一場週五晚餐聚會的主題與菜單。,901,11:45:00,16:45:00,2022-04-21,2022-05-04,2 hours 30 minutes
2510,False,培訓活動重點,deleted,此次聚會為團隊建設，增強凝聚力。,746,08:45:00,14:15:00,2022-06-10,2022-06-19,2 hours 0 minutes
2511,True,培訓活動安排,active,我們將聚焦於團隊協作提升效率。,964,10:15:00,11:30:00,2024-02-24,2024-03-15,2 hours 45 minutes
2512,False,課堂簡報報告,active,準備課堂簡報內容與練習展示技巧。,747,11:45:00,12:00:00,2022-12-24,2022-12-30,2 hours 30 minutes
2513,False,聚會討論,active,計劃一場週五晚餐聚會的主題與菜單。,416,08:15:00,21:30:00,2022-06-15,2022-06-24,3 hours 0 minutes
2514,True,產品研討重點,active,將進行重要項目的階段性匯報與檢討。,330,08:30:00,21:00:00,2022-06-09,2022-06-24,2 hours 45 minutes
2515,True,團隊聚會計劃,active,針對最新的政策變化進行應對討論。,606,10:30:00,13:30:00,2023-07-09,2023-07-22,2 hours 15 minutes
2516,True,工作坊計劃,active,認真衝業績啊你各位。,359,11:45:00,19:45:00,2022-09-06,2022-09-16,2 hours 15 minutes
2517,True,咖啡廳聚會細節,deleted,商討聚會中遊戲與活動的安排。,370,10:15:00,21:45:00,2022-12-23,2023-01-09,2 hours 15 minutes
2518,False,模擬考試分析,active,解決數學作業中難題的討論會。,795,09:15:00,18:15:00,2024-03-05,2024-03-05,2 hours 15 minutes
2519,True,策略會議討論,active,這是一個技術分享與創新頭腦風暴的場合。,910,13:45:00,18:00:00,2024-01-15,2024-01-27,1 hours 30 minutes
2520,False,專案會議計劃,deleted,本次會議旨在解決現有的產品問題。,799,10:00:00,14:30:00,2024-03-02,2024-03-04,0 hours 45 minutes
2521,False,週末晚餐菜單,active,要見面了ㄟ，嗚嗚嗚嗚嗚嗚好爽喔！,958,14:15:00,21:00:00,2023-07-20,2023-07-30,2 hours 15 minutes
2522,False,數據分析安排,active,核對課堂筆記與學習重點。,671,11:45:00,13:45:00,2023-08-02,2023-08-11,2 hours 30 minutes
2523,True,專題作業安排,deleted,解決數學作業中難題的討論會。,900,08:30:00,11:45:00,2022-02-24,2022-03-06,2 hours 30 minutes
2524,True,興趣分享規劃,active,計劃在郊外舉行的音樂分享會。,309,08:45:00,20:00:00,2023-04-21,2023-04-25,1 hours 45 minutes
2525,False,小組討論報告,deleted,討論畢業專題計劃與初步內容框架。,166,08:00:00,11:15:00,2022-12-02,2022-12-06,1 hours 0 minutes
2526,True,小組討論進度,active,大家來臨時報佛腳，不想被當掉 QQ。,958,10:45:00,16:00:00,2024-08-30,2024-09-11,0 hours 45 minutes
2527,False,小組討論分工,active,核對課堂筆記與學習重點。,670,10:00:00,18:45:00,2023-12-14,2023-12-27,2 hours 15 minutes
2528,True,週末晚餐安排,active,戶外燒烤活動購物。,958,14:45:00,21:30:00,2024-10-11,2024-10-12,2 hours 15 minutes
2529,True,聚會規劃,active,咖啡廳聚會，聊聊天。,817,09:45:00,13:45:00,2022-07-26,2022-08-08,3 hours 0 minutes
2530,True,學習計劃報告,active,大家來臨時報佛腳，不想被當掉 QQ。,894,15:15:00,18:15:00,2023-04-16,2023-04-16,2 hours 15 minutes
2531,True,興趣分享計劃,active,咖啡廳聚會，聊聊天。,516,11:45:00,20:45:00,2023-02-19,2023-03-07,0 hours 30 minutes
2532,False,課堂簡報計畫,active,準備小組作業並確認研究方向。,270,07:00:00,14:30:00,2023-05-17,2023-06-03,1 hours 30 minutes
2533,False,年度大會檢討,active,這是一個技術分享與創新頭腦風暴的場合。,327,08:30:00,17:30:00,2024-04-19,2024-05-01,2 hours 0 minutes
2534,True,輕鬆聚會計畫,active,戶外燒烤活動購物。,970,13:30:00,23:00:00,2022-09-11,2022-09-11,0 hours 15 minutes
2535,False,聚會日程,active,決定週末桌遊活動的地點與人數。,989,15:30:00,22:45:00,2024-10-27,2024-11-15,0 hours 15 minutes
2536,False,部門會議重點,active,我們將聚焦於團隊協作提升效率。,364,16:15:00,19:00:00,2023-09-19,2023-09-19,1 hours 30 minutes
2537,False,技術討論討論,active,我們將聚焦於團隊協作提升效率。,286,09:30:00,18:00:00,2024-07-13,2024-07-21,0 hours 30 minutes
2538,True,興趣分享計畫,active,戶外燒烤活動購物。,898,17:00:00,22:45:00,2024-02-29,2024-03-16,2 hours 30 minutes
2539,False,年度大會總結,active,計劃討論公司年度報表與績效。,273,11:00:00,17:45:00,2024-04-23,2024-05-04,1 hours 45 minutes
2540,False,專案會議重點,active,我們將聚焦於團隊協作提升效率。,817,07:30:00,19:00:00,2023-02-03,2023-02-17,1 hours 45 minutes
2541,True,工作坊日程,active,本次會議旨在解決現有的產品問題。,391,09:30:00,15:45:00,2024-07-01,2024-07-12,2 hours 30 minutes
2542,False,競賽準備分析,active,準備小組作業並確認研究方向。,506,09:00:00,16:15:00,2023-09-25,2023-09-28,0 hours 15 minutes
2543,False,小組討論計畫,active,討論實驗報告中的數據分析結果。,245,09:00:00,21:15:00,2023-06-06,2023-06-13,0 hours 30 minutes
2544,False,培訓活動計劃,active,重點更新公司的市場推廣計劃。,153,08:30:00,11:00:00,2022-04-02,2022-04-11,0 hours 30 minutes
2545,True,培訓活動檢討,deleted,這是一個技術分享與創新頭腦風暴的場合。,535,14:45:00,21:45:00,2024-01-22,2024-01-26,2 hours 30 minutes
2546,False,培訓活動安排,active,計劃討論公司年度報表與績效。,995,13:45:00,20:30:00,2024-10-06,2024-10-19,0 hours 45 minutes
2547,False,實驗報告討論,active,討論畢業專題計劃與初步內容框架。,890,07:30:00,11:45:00,2023-09-05,2023-09-23,3 hours 0 minutes
2548,False,競賽準備報告,active,準備小組作業並確認研究方向。,315,08:30:00,12:30:00,2023-11-21,2023-11-22,2 hours 0 minutes
2549,False,興趣分享細節,active,要見面了ㄟ，嗚嗚嗚嗚嗚嗚好爽喔！,842,16:15:00,23:00:00,2024-05-24,2024-06-10,3 hours 0 minutes
2550,True,咖啡廳聚會計劃,active,計劃在郊外舉行的音樂分享會。,82,08:00:00,17:00:00,2023-01-15,2023-01-25,0 hours 45 minutes
2551,False,模擬考試計畫,active,協調團隊研究報告的內容格式與細節。,114,10:30:00,21:30:00,2023-12-16,2024-01-05,1 hours 45 minutes
2552,True,興趣分享計劃,deleted,決定週末桌遊活動的地點與人數。,629,08:30:00,21:00:00,2022-06-29,2022-07-14,2 hours 30 minutes
2553,True,興趣分享規劃,active,要見面了ㄟ，嗚嗚嗚嗚嗚嗚好爽喔！,28,15:45:00,21:30:00,2022-05-28,2022-06-09,0 hours 15 minutes
2554,True,戶外遊戲計劃,active,輕鬆聚會，聊聊天。,696,11:00:00,21:30:00,2024-11-18,2024-12-07,2 hours 45 minutes
2555,True,工作坊報告,active,會議目的是整理當前的資源分配方案。,439,10:00:00,22:30:00,2023-04-24,2023-05-06,2 hours 30 minutes
2556,False,興趣分享主題,active,討論好友聚會中的分工與飲料準備。,535,12:45:00,19:30:00,2024-04-30,2024-05-12,2 hours 45 minutes
2557,True,戶外遊戲計畫,active,咖啡廳聚會，聊聊天。,198,11:45:00,19:30:00,2023-05-10,2023-05-23,3 hours 0 minutes
2558,False,專題作業討論,active,討論即將到來的期末報告分工與進度。,921,15:30:00,17:00:00,2024-04-27,2024-05-14,1 hours 15 minutes
2559,False,課堂簡報進度,active,大家來臨時報佛腳，不想被當掉 QQ。,442,12:00:00,16:30:00,2023-11-05,2023-11-18,1 hours 0 minutes
2560,False,數據分析更新,active,討論即將到來的期末報告分工與進度。,222,09:30:00,19:30:00,2024-08-28,2024-09-15,2 hours 30 minutes
2561,True,週末晚餐安排,active,討論電影之夜的片單與時間。,452,15:15:00,22:00:00,2022-08-30,2022-09-19,2 hours 0 minutes
2562,True,興趣分享清單,deleted,咖啡廳聚會，聊聊天。,462,15:15:00,18:15:00,2022-01-23,2022-02-07,0 hours 45 minutes
2563,True,技術討論報告,active,將進行重要項目的階段性匯報與檢討。,557,17:30:00,20:15:00,2023-06-05,2023-06-06,2 hours 0 minutes
2564,False,戶外遊戲細節,active,商討聚會中遊戲與活動的安排。,580,08:45:00,14:30:00,2024-11-06,2024-11-10,2 hours 30 minutes
2565,False,興趣分享清單,active,商討聚會中遊戲與活動的安排。,268,09:30:00,21:45:00,2024-04-08,2024-04-09,0 hours 45 minutes
2566,False,課堂簡報分析,deleted,解決數學作業中難題的討論會。,286,13:45:00,18:00:00,2023-12-14,2023-12-29,0 hours 30 minutes
2567,True,咖啡廳聚會討論,active,計劃在郊外舉行的音樂分享會。,746,13:00:00,19:15:00,2023-09-19,2023-09-26,1 hours 0 minutes
2568,True,年度大會日程,active,計劃討論公司年度報表與績效。,23,14:30:00,14:45:00,2023-11-24,2023-12-14,2 hours 30 minutes
2569,False,聚會安排,active,討論電影之夜的片單與時間。,359,17:15:00,22:15:00,2023-01-28,2023-02-03,1 hours 30 minutes
2570,True,課堂簡報總結,deleted,協調團隊研究報告的內容格式與細節。,344,14:15:00,17:30:00,2024-01-06,2024-01-16,0 hours 15 minutes
2571,False,興趣分享安排,active,計劃一場週五晚餐聚會的主題與菜單。,946,15:00:00,16:30:00,2024-05-23,2024-05-30,0 hours 30 minutes
2572,True,課堂簡報報告,active,討論即將到來的期末報告分工與進度。,448,08:45:00,14:30:00,2024-04-14,2024-04-22,1 hours 30 minutes
2573,True,部門會議計畫,active,將進行重要項目的階段性匯報與檢討。,821,08:45:00,18:30:00,2024-01-22,2024-02-02,0 hours 30 minutes
2574,False,咖啡廳聚會計劃,active,輕鬆聚會，聊聊天。,799,13:45:00,16:15:00,2022-12-16,2022-12-27,3 hours 0 minutes
2575,True,小組討論總結,active,準備課堂簡報內容與練習展示技巧。,428,16:30:00,17:15:00,2022-08-05,2022-08-15,1 hours 45 minutes
2576,False,公司簡報安排,active,會議目的是整理當前的資源分配方案。,101,14:30:00,20:00:00,2023-03-25,2023-03-28,2 hours 15 minutes
2577,False,輕鬆聚會計劃,active,計劃一場週五晚餐聚會的主題與菜單。,134,08:30:00,14:30:00,2024-07-21,2024-07-30,1 hours 15 minutes
2578,True,培訓活動計劃,active,重點更新公司的市場推廣計劃。,430,07:15:00,21:30:00,2022-10-07,2022-10-07,2 hours 15 minutes
2579,False,年度大會更新,active,本次會議旨在解決現有的產品問題。,644,12:15:00,18:45:00,2024-11-13,2024-11-24,2 hours 30 minutes
2580,True,產品研討日程,active,重點更新公司的市場推廣計劃。,767,07:15:00,15:15:00,2024-05-14,2024-05-28,3 hours 0 minutes
2581,False,競賽準備更新,active,計劃參加學術競賽並分配各自任務。,954,10:00:00,18:30:00,2024-04-18,2024-04-20,2 hours 15 minutes
2582,False,技術討論檢討,active,這次會議主要討論未來的發展方向與策略。,478,10:00:00,14:00:00,2023-09-10,2023-09-16,2 hours 15 minutes
2583,False,產品研討檢討,active,本次會議旨在解決現有的產品問題。,162,13:45:00,14:45:00,2022-04-26,2022-05-10,1 hours 30 minutes
2584,False,數據分析分工,active,討論實驗報告中的數據分析結果。,878,11:00:00,11:30:00,2022-01-29,2022-02-18,2 hours 0 minutes
2585,True,模擬考試安排,active,準備小組作業並確認研究方向。,754,14:00:00,14:30:00,2023-02-27,2023-03-17,2 hours 15 minutes
2586,True,戶外遊戲規劃,active,討論好友聚會中的分工與飲料準備。,518,08:00:00,14:00:00,2022-04-28,2022-04-29,2 hours 15 minutes
2587,False,模擬考試檢討,active,討論畢業專題計劃與初步內容框架。,66,09:15:00,14:45:00,2023-10-15,2023-10-20,3 hours 0 minutes
2588,True,學習計劃進度,active,討論實驗報告中的數據分析結果。,359,18:00:00,19:15:00,2023-07-11,2023-07-19,0 hours 30 minutes
2589,False,咖啡廳聚會討論,active,討論好友聚會中的分工與飲料準備。,775,11:45:00,14:15:00,2022-10-08,2022-10-09,3 hours 0 minutes
2590,False,實驗報告報告,active,為即將舉行的模擬考制定復習計劃。,406,13:45:00,14:00:00,2023-10-21,2023-10-22,1 hours 30 minutes
2591,False,年度大會重點,active,這是一個技術分享與創新頭腦風暴的場合。,608,08:00:00,20:15:00,2022-02-07,2022-02-21,0 hours 45 minutes
2592,False,興趣分享主題,deleted,計劃一場週五晚餐聚會的主題與菜單。,654,07:15:00,13:00:00,2024-01-18,2024-01-24,2 hours 15 minutes
2593,True,輕鬆聚會安排,active,戶外燒烤活動購物。,580,13:00:00,22:30:00,2023-05-11,2023-05-17,1 hours 30 minutes
2594,False,團隊聚會檢討,active,會議目的是整理當前的資源分配方案。,181,08:00:00,14:30:00,2023-08-26,2023-08-27,2 hours 0 minutes
2595,True,咖啡廳聚會清單,active,計劃在郊外舉行的音樂分享會。,347,10:45:00,18:30:00,2022-07-16,2022-07-28,2 hours 15 minutes
2596,False,策略會議計畫,active,針對最新的政策變化進行應對討論。,576,12:30:00,19:45:00,2023-03-06,2023-03-07,0 hours 15 minutes
2597,True,培訓活動更新,active,這次會議主要討論未來的發展方向與策略。,370,10:30:00,13:00:00,2023-05-15,2023-05-19,1 hours 15 minutes
